Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_274,- tidur petang hari arloji 10 - bangun jam 5 - sarapan - minum kopi - mendengarkan dosen - duduk tidak bersandar - tidak kurang tidur,7.0,10.0,10.0,9.0
siswa_275,- tidur petang hari jam 10 - bangun jam 5 - sarapan - minum kopi - mendengarkan dosen - duduk tidak bersandar - tidak kurang tidur,7.0,10.0,10.0,9.0
siswa_276,- tidur malam musim arloji 10 - bangun jam 5 - sarapan - minum kopi - mendengarkan dosen - duduk tidak bersandar - tidak kurang tidur,7.0,10.0,10.0,9.0
siswa_277,- tidur malam musim jam 10 - bangun jam 5 - sarapan - minum kopi - mendengarkan dosen - duduk tidak bersandar - tidak kurang tidur,7.0,10.0,10.0,9.0
siswa_278,- tidur malam hari arloji 10 - bangun jam 5 - sarapan - minum kopi - mendengarkan dosen - duduk tidak bersandar - tidak kurang tidur,7.0,10.0,10.0,9.0
siswa_279,"membena music , jebrol  ruangan mencari ruang terbuka , menonton film , bercanda dengan teman , berolahraga kecil , jalan - jalan",12.0,15.0,10.0,12.333333333333334
siswa_280,"membena music , keluar ruangan mencari ruang terbuka , menonton film , bercanda dengan teman , berolahraga kecil , jalan - jalan",12.0,15.0,10.0,12.333333333333334
siswa_281,"mendengarkan music , jebrol  ruangan mencari ruang terbuka , menonton film , bercanda dengan teman , berolahraga kecil , jalan - jalan",12.0,15.0,10.0,12.333333333333334
siswa_282,melaksanakan pelemasan sehabis beristirahat dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_283,melaksanakan pelemasan sehabis beristirahat di depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_284,melaksanakan pelemasan sehabis duduk dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_285,melaksanakan pelemasan sehabis duduk di depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_286,melaksanakan pelemasan setelah beristirahat dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_287,melaksanakan pelemasan setelah beristirahat di depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_288,melaksanakan pelemasan setelah duduk dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_289,melaksanakan pelemasan setelah duduk di depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_290,melakukan pelemasan sehabis beristirahat dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_291,melakukan pelemasan sehabis beristirahat di depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_292,melakukan pelemasan sehabis duduk dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_293,melakukan pelemasan sehabis duduk di depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_294,melakukan pelemasan setelah beristirahat dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_295,melakukan pelemasan setelah beristirahat di depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_296,melakukan pelemasan setelah duduk dalam depan komputer cukup lama. memanfaatkan waktu istirahat sebaik - baiknya. tidur siang selama 15 menit,7.0,15.0,10.0,10.666666666666666
siswa_297,"berjalan game, browsing, menonton film, curhat, ngobrol, main laptop, lihat foto, minum air, ke kamar mandi",10.0,15.0,10.0,11.666666666666666
siswa_298,"1. Mendengarkan nada nan mendamaikan sangat bermanfaat sebagai sumber daya mental. Cobalah untuk mengosongkan pikiran lalu dengarkan musik bisa dari komputer atau melalui handphone. 2. Melakukan latihan atau aktivitas fisik bisa merangsang tenaga dan menyegarkan pikiran disamping manfaat kesehatan lainnya. 3. Tertawa merupakan obat yang paling baik untuk melawan kebosanan, karena meningkatkan suasana hati (mood) dan rasa kesejahteraan. Jadi cobalah menonton sesuatu yang lucu di televisi atau membaca komik untuk mendapatkan humor. 4. Melakukan latihan mental seperti melakukan mainan puzzle atau teka teki silang, karena otak sangat menyukai permainan seperti itu, menyenangkan serta memeperkuat otak. 5. Melakukan sosialisasi, interaksi manusia bisa menjaga pikiran agar tetap segar, karenanya cobalah mengobrol atau berbicara dengan teman-teman mengenai suatu hal selain situasi yang dialami saat itu. 6. Tidur siang sejenak, hal ini tidak hanya menyegarkan pikiran tapi bisa menjadi fondasi yang kuat dalam hal produktivitas. Seseorang akan merasa jauh lebih baik dan lebih produktif setelah selesai tidur siang. 7. Mencium sesuatu yang menyenangkan, aroma seperti dari lilin aromaterapi atau bau secangkir kopi panas bisa memantu menyegarkan pikiran yang membuatnya dapat bekerja lebih baik. 8. Melakukan pemijatan, pijat adalah cara sempurna untuk meredakan ketegangan dan mengurangi stres, tak ada salahnya untuk mencoba berbagai jenis pemijatan pada hari yang berbeda. 9. Berendam di air hangat bisa membantu membuat otot dan pikiran jadi rileks, jika memungkinkan cobalah menambahkan garam mandi untuk membantu melembabkan kulit dan berbau harum. 10. Melamun, untuk jangka waktu singkat melamun bisa memberikan imajinasi dan menyegarkanpikiran, sehingga membuat seseorang bisa lebih fokus melakukan pekerjaan.",82.0,90.0,90.0,87.33333333333333
siswa_299,"1. Mendengarkan nada nan menenangkan sangat bermanfaat sebagai sumber daya mental. Cobalah untuk mengosongkan pikiran lalu dengarkan musik bisa dari komputer atau melalui handphone. 2. Melakukan latihan atau aktivitas fisik bisa merangsang tenaga dan menyegarkan pikiran disamping manfaat kesehatan lainnya. 3. Tertawa merupakan obat yang paling baik untuk melawan kebosanan, karena meningkatkan suasana hati (mood) dan rasa kesejahteraan. Jadi cobalah menonton sesuatu yang lucu di televisi atau membaca komik untuk mendapatkan humor. 4. Melakukan latihan mental seperti melakukan mainan puzzle atau teka teki silang, karena otak sangat menyukai permainan seperti itu, menyenangkan serta memeperkuat otak. 5. Melakukan sosialisasi, interaksi manusia bisa menjaga pikiran agar tetap segar, karenanya cobalah mengobrol atau berbicara dengan teman-teman mengenai suatu hal selain situasi yang dialami saat itu. 6. Tidur siang sejenak, hal ini tidak hanya menyegarkan pikiran tapi bisa menjadi fondasi yang kuat dalam hal produktivitas. Seseorang akan merasa jauh lebih baik dan lebih produktif setelah selesai tidur siang. 7. Mencium sesuatu yang menyenangkan, aroma seperti dari lilin aromaterapi atau bau secangkir kopi panas bisa memantu menyegarkan pikiran yang membuatnya dapat bekerja lebih baik. 8. Melakukan pemijatan, pijat adalah cara sempurna untuk meredakan ketegangan dan mengurangi stres, tak ada salahnya untuk mencoba berbagai jenis pemijatan pada hari yang berbeda. 9. Berendam di air hangat bisa membantu membuat otot dan pikiran jadi rileks, jika memungkinkan cobalah menambahkan garam mandi untuk membantu melembabkan kulit dan berbau harum. 10. Melamun, untuk jangka waktu singkat melamun bisa memberikan imajinasi dan menyegarkanpikiran, sehingga membuat seseorang bisa lebih fokus melakukan pekerjaan.",82.0,90.0,90.0,87.33333333333333
siswa_300,"1. Mendengarkan nada yang mendamaikan sangat bermanfaat sebagai sumber daya mental. Cobalah untuk mengosongkan pikiran lalu dengarkan musik bisa dari komputer atau melalui handphone. 2. Melakukan latihan atau aktivitas fisik bisa merangsang tenaga dan menyegarkan pikiran disamping manfaat kesehatan lainnya. 3. Tertawa merupakan obat yang paling baik untuk melawan kebosanan, karena meningkatkan suasana hati (mood) dan rasa kesejahteraan. Jadi cobalah menonton sesuatu yang lucu di televisi atau membaca komik untuk mendapatkan humor. 4. Melakukan latihan mental seperti melakukan mainan puzzle atau teka teki silang, karena otak sangat menyukai permainan seperti itu, menyenangkan serta memeperkuat otak. 5. Melakukan sosialisasi, interaksi manusia bisa menjaga pikiran agar tetap segar, karenanya cobalah mengobrol atau berbicara dengan teman-teman mengenai suatu hal selain situasi yang dialami saat itu. 6. Tidur siang sejenak, hal ini tidak hanya menyegarkan pikiran tapi bisa menjadi fondasi yang kuat dalam hal produktivitas. Seseorang akan merasa jauh lebih baik dan lebih produktif setelah selesai tidur siang. 7. Mencium sesuatu yang menyenangkan, aroma seperti dari lilin aromaterapi atau bau secangkir kopi panas bisa memantu menyegarkan pikiran yang membuatnya dapat bekerja lebih baik. 8. Melakukan pemijatan, pijat adalah cara sempurna untuk meredakan ketegangan dan mengurangi stres, tak ada salahnya untuk mencoba berbagai jenis pemijatan pada hari yang berbeda. 9. Berendam di air hangat bisa membantu membuat otot dan pikiran jadi rileks, jika memungkinkan cobalah menambahkan garam mandi untuk membantu melembabkan kulit dan berbau harum. 10. Melamun, untuk jangka waktu singkat melamun bisa memberikan imajinasi dan menyegarkanpikiran, sehingga membuat seseorang bisa lebih fokus melakukan pekerjaan.",82.0,90.0,90.0,87.33333333333333
siswa_301,"1. Mendengarkan nada yang menenangkan sangat bermanfaat sebagai sumber daya mental. Cobalah untuk mengosongkan pikiran lalu dengarkan musik bisa dari komputer atau melalui handphone. 2. Melakukan latihan atau aktivitas fisik bisa merangsang tenaga dan menyegarkan pikiran disamping manfaat kesehatan lainnya. 3. Tertawa merupakan obat yang paling baik untuk melawan kebosanan, karena meningkatkan suasana hati (mood) dan rasa kesejahteraan. Jadi cobalah menonton sesuatu yang lucu di televisi atau membaca komik untuk mendapatkan humor. 4. Melakukan latihan mental seperti melakukan mainan puzzle atau teka teki silang, karena otak sangat menyukai permainan seperti itu, menyenangkan serta memeperkuat otak. 5. Melakukan sosialisasi, interaksi manusia bisa menjaga pikiran agar tetap segar, karenanya cobalah mengobrol atau berbicara dengan teman-teman mengenai suatu hal selain situasi yang dialami saat itu. 6. Tidur siang sejenak, hal ini tidak hanya menyegarkan pikiran tapi bisa menjadi fondasi yang kuat dalam hal produktivitas. Seseorang akan merasa jauh lebih baik dan lebih produktif setelah selesai tidur siang. 7. Mencium sesuatu yang menyenangkan, aroma seperti dari lilin aromaterapi atau bau secangkir kopi panas bisa memantu menyegarkan pikiran yang membuatnya dapat bekerja lebih baik. 8. Melakukan pemijatan, pijat adalah cara sempurna untuk meredakan ketegangan dan mengurangi stres, tak ada salahnya untuk mencoba berbagai jenis pemijatan pada hari yang berbeda. 9. Berendam di air hangat bisa membantu membuat otot dan pikiran jadi rileks, jika memungkinkan cobalah menambahkan garam mandi untuk membantu melembabkan kulit dan berbau harum. 10. Melamun, untuk jangka waktu singkat melamun bisa memberikan imajinasi dan menyegarkanpikiran, sehingga membuat seseorang bisa lebih fokus melakukan pekerjaan.",82.0,90.0,90.0,87.33333333333333
siswa_302,"1. Mendengarkan musik nan mendamaikan sangat bermanfaat sebagai sumber daya mental. Cobalah untuk mengosongkan pikiran lalu dengarkan musik bisa dari komputer atau melalui handphone. 2. Melakukan latihan atau aktivitas fisik bisa merangsang tenaga dan menyegarkan pikiran disamping manfaat kesehatan lainnya. 3. Tertawa merupakan obat yang paling baik untuk melawan kebosanan, karena meningkatkan suasana hati (mood) dan rasa kesejahteraan. Jadi cobalah menonton sesuatu yang lucu di televisi atau membaca komik untuk mendapatkan humor. 4. Melakukan latihan mental seperti melakukan mainan puzzle atau teka teki silang, karena otak sangat menyukai permainan seperti itu, menyenangkan serta memeperkuat otak. 5. Melakukan sosialisasi, interaksi manusia bisa menjaga pikiran agar tetap segar, karenanya cobalah mengobrol atau berbicara dengan teman-teman mengenai suatu hal selain situasi yang dialami saat itu. 6. Tidur siang sejenak, hal ini tidak hanya menyegarkan pikiran tapi bisa menjadi fondasi yang kuat dalam hal produktivitas. Seseorang akan merasa jauh lebih baik dan lebih produktif setelah selesai tidur siang. 7. Mencium sesuatu yang menyenangkan, aroma seperti dari lilin aromaterapi atau bau secangkir kopi panas bisa memantu menyegarkan pikiran yang membuatnya dapat bekerja lebih baik. 8. Melakukan pemijatan, pijat adalah cara sempurna untuk meredakan ketegangan dan mengurangi stres, tak ada salahnya untuk mencoba berbagai jenis pemijatan pada hari yang berbeda. 9. Berendam di air hangat bisa membantu membuat otot dan pikiran jadi rileks, jika memungkinkan cobalah menambahkan garam mandi untuk membantu melembabkan kulit dan berbau harum. 10. Melamun, untuk jangka waktu singkat melamun bisa memberikan imajinasi dan menyegarkanpikiran, sehingga membuat seseorang bisa lebih fokus melakukan pekerjaan.",82.0,90.0,90.0,87.33333333333333
siswa_303,"1. Mendengarkan musik nan menenangkan sangat bermanfaat sebagai sumber daya mental. Cobalah untuk mengosongkan pikiran lalu dengarkan musik bisa dari komputer atau melalui handphone. 2. Melakukan latihan atau aktivitas fisik bisa merangsang tenaga dan menyegarkan pikiran disamping manfaat kesehatan lainnya. 3. Tertawa merupakan obat yang paling baik untuk melawan kebosanan, karena meningkatkan suasana hati (mood) dan rasa kesejahteraan. Jadi cobalah menonton sesuatu yang lucu di televisi atau membaca komik untuk mendapatkan humor. 4. Melakukan latihan mental seperti melakukan mainan puzzle atau teka teki silang, karena otak sangat menyukai permainan seperti itu, menyenangkan serta memeperkuat otak. 5. Melakukan sosialisasi, interaksi manusia bisa menjaga pikiran agar tetap segar, karenanya cobalah mengobrol atau berbicara dengan teman-teman mengenai suatu hal selain situasi yang dialami saat itu. 6. Tidur siang sejenak, hal ini tidak hanya menyegarkan pikiran tapi bisa menjadi fondasi yang kuat dalam hal produktivitas. Seseorang akan merasa jauh lebih baik dan lebih produktif setelah selesai tidur siang. 7. Mencium sesuatu yang menyenangkan, aroma seperti dari lilin aromaterapi atau bau secangkir kopi panas bisa memantu menyegarkan pikiran yang membuatnya dapat bekerja lebih baik. 8. Melakukan pemijatan, pijat adalah cara sempurna untuk meredakan ketegangan dan mengurangi stres, tak ada salahnya untuk mencoba berbagai jenis pemijatan pada hari yang berbeda. 9. Berendam di air hangat bisa membantu membuat otot dan pikiran jadi rileks, jika memungkinkan cobalah menambahkan garam mandi untuk membantu melembabkan kulit dan berbau harum. 10. Melamun, untuk jangka waktu singkat melamun bisa memberikan imajinasi dan menyegarkanpikiran, sehingga membuat seseorang bisa lebih fokus melakukan pekerjaan.",82.0,90.0,90.0,87.33333333333333
siswa_304,"1. Mendengarkan musik yang mendamaikan sangat bermanfaat sebagai sumber daya mental. Cobalah untuk mengosongkan pikiran lalu dengarkan musik bisa dari komputer atau melalui handphone. 2. Melakukan latihan atau aktivitas fisik bisa merangsang tenaga dan menyegarkan pikiran disamping manfaat kesehatan lainnya. 3. Tertawa merupakan obat yang paling baik untuk melawan kebosanan, karena meningkatkan suasana hati (mood) dan rasa kesejahteraan. Jadi cobalah menonton sesuatu yang lucu di televisi atau membaca komik untuk mendapatkan humor. 4. Melakukan latihan mental seperti melakukan mainan puzzle atau teka teki silang, karena otak sangat menyukai permainan seperti itu, menyenangkan serta memeperkuat otak. 5. Melakukan sosialisasi, interaksi manusia bisa menjaga pikiran agar tetap segar, karenanya cobalah mengobrol atau berbicara dengan teman-teman mengenai suatu hal selain situasi yang dialami saat itu. 6. Tidur siang sejenak, hal ini tidak hanya menyegarkan pikiran tapi bisa menjadi fondasi yang kuat dalam hal produktivitas. Seseorang akan merasa jauh lebih baik dan lebih produktif setelah selesai tidur siang. 7. Mencium sesuatu yang menyenangkan, aroma seperti dari lilin aromaterapi atau bau secangkir kopi panas bisa memantu menyegarkan pikiran yang membuatnya dapat bekerja lebih baik. 8. Melakukan pemijatan, pijat adalah cara sempurna untuk meredakan ketegangan dan mengurangi stres, tak ada salahnya untuk mencoba berbagai jenis pemijatan pada hari yang berbeda. 9. Berendam di air hangat bisa membantu membuat otot dan pikiran jadi rileks, jika memungkinkan cobalah menambahkan garam mandi untuk membantu melembabkan kulit dan berbau harum. 10. Melamun, untuk jangka waktu singkat melamun bisa memberikan imajinasi dan menyegarkanpikiran, sehingga membuat seseorang bisa lebih fokus melakukan pekerjaan.",82.0,90.0,90.0,87.33333333333333
siswa_305,interval dalam antara antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_306,interval dalam antara sela ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_307,interval dalam sela antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_308,interval dalam sela sela ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_309,interval di antara antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_310,interval di antara sela ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_311,interval di sela antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_312,interval di sela sela ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_313,istirahat dalam antara antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_314,istirahat dalam antara sela ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_315,istirahat dalam sela antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_316,istirahat dalam sela sela ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_317,istirahat di antara antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_318,istirahat di antara sela ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_319,istirahat di sela antara ksempatan. melihat pemandangan yang hijau. tarik napas perlahan yang teratur.,7.0,5.0,10.0,7.333333333333333
siswa_320,1. membena nada 2. dahar ke kantin 3. solat 4. mengobrol dengan teman 5. browsing 6. main game di saat istirahat 7. tidur di saat istirahat 8. minum kopi,18.0,25.0,25.0,22.666666666666668
siswa_321,1. membena nada 2. makan ke kantin 3. solat 4. mengobrol dengan teman 5. browsing 6. main game di saat istirahat 7. tidur di saat istirahat 8. minum kopi,18.0,25.0,25.0,22.666666666666668
siswa_322,1. membena musik 2. dahar ke kantin 3. solat 4. mengobrol dengan teman 5. browsing 6. main game di saat istirahat 7. tidur di saat istirahat 8. minum kopi,18.0,25.0,25.0,22.666666666666668
siswa_323,1. membena musik 2. makan ke kantin 3. solat 4. mengobrol dengan teman 5. browsing 6. main game di saat istirahat 7. tidur di saat istirahat 8. minum kopi,18.0,25.0,25.0,22.666666666666668
siswa_324,1. mendengarkan nada 2. dahar ke kantin 3. solat 4. mengobrol dengan teman 5. browsing 6. main game di saat istirahat 7. tidur di saat istirahat 8. minum kopi,18.0,25.0,25.0,22.666666666666668
siswa_325,1. mendengarkan nada 2. makan ke kantin 3. solat 4. mengobrol dengan teman 5. browsing 6. main game di saat istirahat 7. tidur di saat istirahat 8. minum kopi,18.0,25.0,25.0,22.666666666666668
siswa_326,1. mendengarkan musik 2. dahar ke kantin 3. solat 4. mengobrol dengan teman 5. browsing 6. main game di saat istirahat 7. tidur di saat istirahat 8. minum kopi,18.0,25.0,25.0,22.666666666666668
